source,yyyymmdd,events,temperature,humidity,windspeed,precipitation
DHAHRAN WEATHER,20170315,Thunderstorm,21,35,16,0
DHAHRAN WEATHER,20170316,Rain,22,53,11,0
DHAHRAN WEATHER,20170317,"Rain,Thunderstorm",20,77,13,0
DHAHRAN WEATHER,20170318,,22,66,11,0
DHAHRAN WEATHER,20170319,"Rain,Thunderstorm",23,67,24,0
DHAHRAN WEATHER,20170320,"Rain,Thunderstorm",19,72,19,0.76
DHAHRAN WEATHER,20170321,,21,59,11,0
DHAHRAN WEATHER,20170322,,23,54,6,0
DHAHRAN WEATHER,20170323,"Rain,Thunderstorm",23,62,14,0
DHAHRAN WEATHER,20170324,,23,65,26,2.03
DHAHRAN WEATHER,20170325,,19,73,19,0
DHAHRAN WEATHER,20170326,,22,65,18,0
DHAHRAN WEATHER,20170327,,23,50,11,0
DHAHRAN WEATHER,20170328,,23,44,10,0
DHAHRAN WEATHER,20170329,"Rain,Thunderstorm",26,56,10,0
DHAHRAN WEATHER,20170330,,27,45,11,0
DHAHRAN WEATHER,20170331,"Rain,Thunderstorm",24,64,16,0
DHAHRAN WEATHER,20170401,Rain,30,52,16,0
DHAHRAN WEATHER,20170402,,26,54,6,0
DHAHRAN WEATHER,20170403,,26,40,19,0
DHAHRAN WEATHER,20170404,,23,34,24,0
DHAHRAN WEATHER,20170405,,21,42,14,0
DHAHRAN WEATHER,20170406,,22,51,11,0
DHAHRAN WEATHER,20170407,,27,42,14,0
DHAHRAN WEATHER,20170408,,28,47,16,0
DHAHRAN WEATHER,20170409,,28,37,13,0
DHAHRAN WEATHER,20170410,,29,40,11,0
DHAHRAN WEATHER,20170411,,31,39,13,0
DHAHRAN WEATHER,20170412,,31,41,10,0
DHAHRAN WEATHER,20170413,,32,35,8,0
DHAHRAN WEATHER,20170414,,32,32,10,0
DHAHRAN WEATHER,20170415,,32,45,11,0
DHAHRAN WEATHER,20170416,,28,42,29,0
DHAHRAN WEATHER,20170417,,28,36,29,0
DHAHRAN WEATHER,20170418,,30,34,24,0
DHAHRAN WEATHER,20170419,,30,35,16,0
DHAHRAN WEATHER,20170420,,28,23,26,0
DHAHRAN WEATHER,20170421,,28,20,23,0
DHAHRAN WEATHER,20170422,,29,19,19,0
DHAHRAN WEATHER,20170423,,30,20,11,0
DHAHRAN WEATHER,20170424,,31,24,10,0
DHAHRAN WEATHER,20170425,,32,29,11,0
DHAHRAN WEATHER,20170426,,29,31,18,0
DHAHRAN WEATHER,20170427,,29,24,13,0
DHAHRAN WEATHER,20170428,,31,25,11,0
DHAHRAN WEATHER,20170429,,32,33,10,0
DHAHRAN WEATHER,20170430,,32,27,10,0
DHAHRAN WEATHER,20170501,,32,28,11,0
DHAHRAN WEATHER,20170502,,31,38,8,0
DHAHRAN WEATHER,20170503,,33,33,14,0
DHAHRAN WEATHER,20170504,,34,32,16,0
DHAHRAN WEATHER,20170505,Thunderstorm,33,42,19,0
DHAHRAN WEATHER,20170506,Thunderstorm,36,31,18,0
DHAHRAN WEATHER,20170507,,34,36,23,0
DHAHRAN WEATHER,20170508,,34,42,13,0
DHAHRAN WEATHER,20170509,,24,32,16,0
DHAHRAN WEATHER,20170510,,32,21,18,0
DHAHRAN WEATHER,20170511,,33,22,32,0
DHAHRAN WEATHER,20170512,Thunderstorm,33,27,10,0
DHAHRAN WEATHER,20170513,,32,39,10,0
DHAHRAN WEATHER,20170514,,36,26,19,0
DHAHRAN WEATHER,20170515,,32,31,10,0
DHAHRAN WEATHER,20170516,,37,21,10,0
DHAHRAN WEATHER,20170517,,36,11,16,0
DHAHRAN WEATHER,20170518,,36,20,14,0
DHAHRAN WEATHER,20170519,,38,15,13,0
DHAHRAN WEATHER,20170520,,38,21,16,0
DHAHRAN WEATHER,20170521,,36,23,16,0
DHAHRAN WEATHER,20170522,,32,29,31,0
DHAHRAN WEATHER,20170523,,32,27,14,0
DHAHRAN WEATHER,20170524,,34,18,11,0
DHAHRAN WEATHER,20170525,,33,27,21,0
DHAHRAN WEATHER,20170526,,32,18,14,0
DHAHRAN WEATHER,20170527,,36,10,19,0
DHAHRAN WEATHER,20170528,,37,16,31,0
DHAHRAN WEATHER,20170529,,36,17,19,0
DHAHRAN WEATHER,20170530,,39,16,23,0
DHAHRAN WEATHER,20170531,,38,14,42,0
DHAHRAN WEATHER,20170601,,36,15,34,0
DHAHRAN WEATHER,20170602,,36,16,27,0
DHAHRAN WEATHER,20170603,,33,22,27,0
DHAHRAN WEATHER,20170604,,32,13,19,0
DHAHRAN WEATHER,20170605,,26,21,14,0
DHAHRAN WEATHER,20170606,,33,14,16,0
DHAHRAN WEATHER,20170607,,36,9,14,0
DHAHRAN WEATHER,20170608,,37,17,11,0
DHAHRAN WEATHER,20170609,,34,22,11,0
DHAHRAN WEATHER,20170610,,27,43,8,0
DHAHRAN WEATHER,20170611,,38,15,10,0
DHAHRAN WEATHER,20170612,,40,9,21,0
DHAHRAN WEATHER,20170613,,42,8,26,0
DHAHRAN WEATHER,20170614,,40,14,14,0
DHAHRAN WEATHER,20170615,,37,39,5,0
DHAHRAN WEATHER,20170616,,38,29,10,0
DHAHRAN WEATHER,20170617,,37,17,19,0
DHAHRAN WEATHER,20170618,,40,12,16,0
DHAHRAN WEATHER,20170619,,36,16,16,0
DHAHRAN WEATHER,20170620,,38,14,26,0
DHAHRAN WEATHER,20170621,,38,19,27,0
DHAHRAN WEATHER,20170622,,36,20,34,0
DHAHRAN WEATHER,20170623,,36,17,31,0
DHAHRAN WEATHER,20170624,,33,22,19,0
DHAHRAN WEATHER,20170625,,34,23,19,0
DHAHRAN WEATHER,20170626,,36,13,18,0
DHAHRAN WEATHER,20170627,,37,18,16,0
DHAHRAN WEATHER,20170628,,38,15,18,0
DHAHRAN WEATHER,20170629,,37,24,10,0
DHAHRAN WEATHER,20170630,,37,20,26,0
DHAHRAN WEATHER,20170701,,37,13,13,0
DHAHRAN WEATHER,20170702,,37,26,8,0
DHAHRAN WEATHER,20170703,,38,24,10,0
DHAHRAN WEATHER,20170704,,38,33,11,0
DHAHRAN WEATHER,20170705,,38,29,6,0
DHAHRAN WEATHER,20170706,,38,23,6,0
DHAHRAN WEATHER,20170707,,38,27,8,0
DHAHRAN WEATHER,20170708,,37,47,11,0
DHAHRAN WEATHER,20170709,,38,62,13,0
DHAHRAN WEATHER,20170710,,41,45,10,0
DHAHRAN WEATHER,20170711,,39,44,11,0
DHAHRAN WEATHER,20170712,,39,26,19,0
DHAHRAN WEATHER,20170713,,40,15,13,0
DHAHRAN WEATHER,20170714,,39,26,10,0
DHAHRAN WEATHER,20170715,,40,44,19,0
DHAHRAN WEATHER,20170716,,38,48,13,0
DHAHRAN WEATHER,20170717,,39,47,8,0
DHAHRAN WEATHER,20170718,,40,23,13,0
DHAHRAN WEATHER,20170719,,38,50,13,0
DHAHRAN WEATHER,20170720,,38,43,13,0
DHAHRAN WEATHER,20170721,,38,33,8,0
DHAHRAN WEATHER,20170722,,38,33,6,0
DHAHRAN WEATHER,20170723,,39,33,10,0
DHAHRAN WEATHER,20170724,,38,36,10,0
DHAHRAN WEATHER,20170725,,39,28,10,0
DHAHRAN WEATHER,20170726,,39,21,13,0
DHAHRAN WEATHER,20170727,,39,26,11,0
DHAHRAN WEATHER,20170728,,37,46,11,0
DHAHRAN WEATHER,20170729,,38,45,10,0
DHAHRAN WEATHER,20170730,,39,37,8,0
DHAHRAN WEATHER,20170731,,37,31,13,0
DHAHRAN WEATHER,20170801,,38,26,18,0
DHAHRAN WEATHER,20170802,,39,32,11,0
DHAHRAN WEATHER,20170803,,38,45,5,0
DHAHRAN WEATHER,20170804,,38,36,6,0
DHAHRAN WEATHER,20170805,,38,33,10,0
DHAHRAN WEATHER,20170806,,38,50,8,0
DHAHRAN WEATHER,20170807,,38,44,10,0
DHAHRAN WEATHER,20170808,,36,43,8,0
DHAHRAN WEATHER,20170809,,39,38,8,0
DHAHRAN WEATHER,20170810,,38,42,8,0
DHAHRAN WEATHER,20170811,,39,43,11,0
DHAHRAN WEATHER,20170812,,39,44,14,0
DHAHRAN WEATHER,20170813,,38,47,8,0
DHAHRAN WEATHER,20170814,,38,46,8,0
DHAHRAN WEATHER,20170815,,37,54,13,0
DHAHRAN WEATHER,20170816,,37,58,11,0
DHAHRAN WEATHER,20170817,,38,51,10,0
DHAHRAN WEATHER,20170818,,37,47,8,0
DHAHRAN WEATHER,20170819,,38,43,8,0
DHAHRAN WEATHER,20170820,,36,50,8,0
DHAHRAN WEATHER,20170821,,38,54,10,0
DHAHRAN WEATHER,20170822,,39,42,11,0
DHAHRAN WEATHER,20170823,,40,42,13,0
DHAHRAN WEATHER,20170824,,38,52,10,0
DHAHRAN WEATHER,20170825,,36,53,6,0
DHAHRAN WEATHER,20170826,,37,48,6,0
DHAHRAN WEATHER,20170827,,37,54,11,0
DHAHRAN WEATHER,20170828,,36,54,8,0
DHAHRAN WEATHER,20170829,,36,50,11,0
DHAHRAN WEATHER,20170830,,37,51,8,0
DHAHRAN WEATHER,20170831,,37,48,8,0
DHAHRAN WEATHER,20170901,,38,43,6,0
DHAHRAN WEATHER,20170902,,38,45,8,0
DHAHRAN WEATHER,20170903,,38,31,10,0
DHAHRAN WEATHER,20170904,,36,49,11,0
DHAHRAN WEATHER,20170905,,36,50,10,0
DHAHRAN WEATHER,20170906,,37,51,11,0
DHAHRAN WEATHER,20170907,,37,48,10,0
DHAHRAN WEATHER,20170908,,36,50,6,0
DHAHRAN WEATHER,20170909,,37,50,10,0
DHAHRAN WEATHER,20170910,,34,41,14,0
DHAHRAN WEATHER,20170911,,34,55,10,0
DHAHRAN WEATHER,20170912,,36,62,6,0
DHAHRAN WEATHER,20170913,,37,49,5,0
DHAHRAN WEATHER,20170914,,37,33,10,0
DHAHRAN WEATHER,20170915,,33,61,11,0
DHAHRAN WEATHER,20170916,,36,56,11,0
DHAHRAN WEATHER,20170917,,34,58,10,0
DHAHRAN WEATHER,20170918,,34,56,10,0
DHAHRAN WEATHER,20170919,,34,53,10,0
DHAHRAN WEATHER,20170920,,33,47,8,0
DHAHRAN WEATHER,20170921,,34,52,8,0
DHAHRAN WEATHER,20170922,,34,50,6,0
DHAHRAN WEATHER,20170923,,33,44,8,0
DHAHRAN WEATHER,20170924,,33,45,11,0
DHAHRAN WEATHER,20170925,,33,50,6,0
DHAHRAN WEATHER,20170926,,33,36,8,0
DHAHRAN WEATHER,20170927,,36,33,10,0
DHAHRAN WEATHER,20170928,,34,31,5,0
DHAHRAN WEATHER,20170929,,33,36,10,0
DHAHRAN WEATHER,20170930,,33,50,13,0
DHAHRAN WEATHER,20171001,,33,58,8,0
DHAHRAN WEATHER,20171002,,32,49,8,0
DHAHRAN WEATHER,20171003,,32,40,18,0
DHAHRAN WEATHER,20171004,,32,28,11,0
DHAHRAN WEATHER,20171005,,32,32,8,0
DHAHRAN WEATHER,20171006,,30,42,11,0
DHAHRAN WEATHER,20171007,,30,55,5,0
DHAHRAN WEATHER,20171008,,30,45,6,0
DHAHRAN WEATHER,20171009,,32,51,10,0
DHAHRAN WEATHER,20171010,,33,48,11,0
DHAHRAN WEATHER,20171011,,32,44,16,0
DHAHRAN WEATHER,20171012,,30,47,14,0
DHAHRAN WEATHER,20171013,,31,36,21,0
DHAHRAN WEATHER,20171014,,30,38,16,0
DHAHRAN WEATHER,20171015,,31,41,13,0
DHAHRAN WEATHER,20171016,,31,51,5,0
DHAHRAN WEATHER,20171017,,31,46,11,0
DHAHRAN WEATHER,20171018,,29,54,10,0
DHAHRAN WEATHER,20171019,,26,54,14,0
DHAHRAN WEATHER,20171020,,31,44,6,0
DHAHRAN WEATHER,20171021,,29,48,5,0
DHAHRAN WEATHER,20171022,,30,52,3,0
DHAHRAN WEATHER,20171023,,29,51,6,0
DHAHRAN WEATHER,20171024,,29,39,10,0
DHAHRAN WEATHER,20171025,,29,60,5,0
DHAHRAN WEATHER,20171026,,28,60,10,0
DHAHRAN WEATHER,20171027,Fog,29,49,6,0
DHAHRAN WEATHER,20171028,Fog,30,52,5,0
DHAHRAN WEATHER,20171029,,29,52,8,0
DHAHRAN WEATHER,20171030,,30,39,6,0
DHAHRAN WEATHER,20171031,,29,33,10,0
DHAHRAN WEATHER,20171101,Fog,26,65,13,0
DHAHRAN WEATHER,20171102,,28,63,8,0
DHAHRAN WEATHER,20171103,,28,58,8,0
DHAHRAN WEATHER,20171104,,28,51,6,0
DHAHRAN WEATHER,20171105,,27,51,10,0
DHAHRAN WEATHER,20171106,,27,48,8,0
DHAHRAN WEATHER,20171107,,27,45,8,0
